Latitude_WGS84,Longitude_WGS84,Elev_m_NAVD88
41.540415,-83.692188,176.58
41.540419,-83.692195,176.57
41.540423,-83.692202,176.61
41.540427,-83.692209,176.64
41.540431,-83.692215,176.63
41.540435,-83.692222,176.60
41.540438,-83.692227,176.58
41.540442,-83.692232,176.57
41.540445,-83.692238,176.56
41.540449,-83.692244,176.57
41.540451,-83.692248,176.55
41.540453,-83.692254,176.56
41.540455,-83.692257,176.53
41.540457,-83.692261,176.56
41.540458,-83.692264,176.56
41.540460,-83.692267,176.57
41.540461,-83.692270,176.58
41.540462,-83.692273,176.58
41.540463,-83.692276,176.61
41.540464,-83.692278,176.63
41.540464,-83.692281,176.63
41.540465,-83.692284,176.65
41.540465,-83.692286,176.67
41.540466,-83.692287,176.65
41.540466,-83.692289,176.66
41.540466,-83.692290,176.65
41.540466,-83.692291,176.66
41.540466,-83.692292,176.65
41.540462,-83.692302,176.71
41.540461,-83.692302,176.70
41.540461,-83.692302,176.71
41.540460,-83.692302,176.70
41.540460,-83.692301,176.70
41.540459,-83.692301,176.69
41.540459,-83.692302,176.71
41.540459,-83.692302,176.68
41.540459,-83.692302,176.70
41.540459,-83.692304,176.71
41.540458,-83.692305,176.71
41.540458,-83.692306,176.73
41.540457,-83.692306,176.73
41.540456,-83.692307,176.74
41.540456,-83.692307,176.75
41.540455,-83.692307,176.73
41.540454,-83.692307,176.74
41.540453,-83.692306,176.76
41.540452,-83.692305,176.77
41.540451,-83.692304,176.78
41.540450,-83.692302,176.78
41.540449,-83.692300,176.80
41.540447,-83.692298,176.77
41.540446,-83.692296,176.79
41.540444,-83.692292,176.78
41.540443,-83.692290,176.78
41.540441,-83.692288,176.80
41.540439,-83.692284,176.80
41.540438,-83.692282,176.78
41.540435,-83.692279,176.80
41.540433,-83.692275,176.79
41.540431,-83.692273,176.80
41.540429,-83.692270,176.79
41.540427,-83.692266,176.78
41.540424,-83.692263,176.78
41.540422,-83.692261,176.79
41.540419,-83.692255,176.76
41.540416,-83.692253,176.74
41.540415,-83.692250,176.75
41.540412,-83.692246,176.74
41.540409,-83.692243,176.72
41.540406,-83.692239,176.73
41.540404,-83.692236,176.72
41.540401,-83.692232,176.72
41.540398,-83.692229,176.69
41.540395,-83.692225,176.70
41.540393,-83.692222,176.64
41.540391,-83.692219,176.60
41.540388,-83.692216,176.57
41.540386,-83.692213,176.57
41.540384,-83.692210,176.59
41.540382,-83.692207,176.55
41.540380,-83.692204,176.55
41.540378,-83.692202,176.53
41.540376,-83.692198,176.52
41.540374,-83.692194,176.52
41.540372,-83.692191,176.53
41.540370,-83.692188,176.53
41.540368,-83.692184,176.53
41.540366,-83.692181,176.51
41.540365,-83.692178,176.50
41.540362,-83.692173,176.49
41.540361,-83.692170,176.53
41.540359,-83.692166,176.54
41.540358,-83.692163,176.54
41.540355,-83.692158,176.51
41.540354,-83.692153,176.48
41.540352,-83.692149,176.51
41.540350,-83.692146,176.52
41.540348,-83.692139,176.56
41.540347,-83.692135,176.56
41.540345,-83.692130,176.60
41.540343,-83.692125,176.62
41.540342,-83.692120,176.59
41.540340,-83.692116,176.53
41.540339,-83.692110,176.52
41.540337,-83.692106,176.42
41.540335,-83.692100,176.43
41.540334,-83.692095,176.40
41.540331,-83.692090,176.41
41.540330,-83.692085,176.42
41.540328,-83.692077,176.39
41.540326,-83.692072,176.40
41.540325,-83.692067,176.43
41.540324,-83.692058,176.38
41.540323,-83.692054,176.35
41.540322,-83.692047,176.34
41.540321,-83.692038,176.23
41.540320,-83.692033,176.19
41.540319,-83.692028,176.16
41.540319,-83.692020,176.12
41.540318,-83.692016,176.14
41.540317,-83.692008,176.33
41.540316,-83.692002,176.33
41.540315,-83.691997,176.36
41.540314,-83.691990,176.36
41.540313,-83.691985,176.38
41.540312,-83.691977,176.40
41.540311,-83.691972,176.39
41.540311,-83.691966,176.40
41.540310,-83.691959,176.39
41.540310,-83.691953,176.37
41.540310,-83.691946,176.39
41.540309,-83.691940,176.38
41.540308,-83.691933,176.37
41.540308,-83.691927,176.35
41.540306,-83.691921,176.32
41.540305,-83.691914,176.38
41.540303,-83.691906,176.29
41.540301,-83.691901,176.30
41.540300,-83.691896,176.27
41.540298,-83.691889,176.23
41.540295,-83.691885,176.22
41.540293,-83.691879,176.20
41.540291,-83.691872,176.15
41.540288,-83.691867,176.15
41.540286,-83.691862,176.15
41.540283,-83.691856,176.08
41.540281,-83.691851,176.11
41.540279,-83.691847,176.08
41.540277,-83.691841,176.09
41.540275,-83.691836,176.00
41.540272,-83.691829,176.06
41.540269,-83.691824,175.98
41.540266,-83.691816,175.99
41.540264,-83.691814,175.97
41.540262,-83.691807,175.98
41.540261,-83.691805,175.92
41.540257,-83.691798,175.94
41.540255,-83.691793,175.90
41.540252,-83.691787,175.87
41.540250,-83.691782,175.83
41.540247,-83.691775,175.80
41.540244,-83.691768,175.82
41.540242,-83.691764,175.76
41.540241,-83.691762,175.79
41.540238,-83.691756,175.74
41.540235,-83.691751,175.76
41.540232,-83.691746,175.74
41.540229,-83.691742,175.77
41.540226,-83.691737,175.73
41.540225,-83.691734,175.71
41.540222,-83.691730,175.74
41.540218,-83.691723,175.70
41.540216,-83.691720,175.73
41.540211,-83.691713,175.73
41.540206,-83.691706,175.75
41.540201,-83.691702,175.79
41.540195,-83.691696,175.76
41.540189,-83.691690,175.79
41.540185,-83.691687,175.74
41.540178,-83.691682,175.75
41.540173,-83.691678,175.75
41.540166,-83.691672,175.74
41.540161,-83.691668,175.73
41.540156,-83.691664,175.72
41.540151,-83.691661,175.77
41.540145,-83.691657,175.75
41.540140,-83.691651,175.75
41.540136,-83.691647,175.74
41.540131,-83.691642,175.77
41.540126,-83.691636,175.78
41.540121,-83.691632,175.80
41.540116,-83.691627,175.82
41.540112,-83.691623,175.83
41.540107,-83.691617,175.78
41.540101,-83.691611,175.80
41.540097,-83.691605,175.77
41.540092,-83.691597,175.76
41.540088,-83.691591,175.75
41.540082,-83.691583,175.74
41.540077,-83.691575,175.79
41.540073,-83.691567,175.74
41.540068,-83.691556,175.75
41.540065,-83.691551,175.74
41.540062,-83.691545,175.73
41.540056,-83.691537,175.73
41.540051,-83.691530,175.68
41.540045,-83.691521,175.67
41.540042,-83.691516,175.73
41.540036,-83.691509,175.72
41.540029,-83.691502,175.77
41.540024,-83.691497,175.81
41.540019,-83.691491,175.80
41.540015,-83.691486,175.83
41.540011,-83.691480,175.86
41.540007,-83.691474,175.90
41.540004,-83.691470,175.88
41.540001,-83.691466,175.88
41.539999,-83.691464,175.90
41.539996,-83.691460,175.89
41.539991,-83.691456,175.94
41.539987,-83.691452,175.93
41.539983,-83.691449,175.92
41.539980,-83.691446,175.94
41.539976,-83.691444,175.96
41.539973,-83.691443,175.96
41.539971,-83.691441,175.93
41.539969,-83.691441,175.94
41.539967,-83.691439,175.93
41.539965,-83.691439,175.93
41.539959,-83.691437,175.98
41.539955,-83.691433,175.94
41.539951,-83.691431,175.97
41.539948,-83.691429,175.98
41.539944,-83.691425,175.94
41.539941,-83.691423,175.93
41.539937,-83.691419,175.95
41.539935,-83.691416,175.95
41.539930,-83.691411,175.97
41.539927,-83.691410,175.98
41.539924,-83.691407,176.00
41.539919,-83.691403,176.01
41.539915,-83.691402,176.03
41.539910,-83.691397,176.03
41.539905,-83.691394,176.01
41.539902,-83.691392,176.04
41.539898,-83.691390,176.04
41.539895,-83.691389,176.10
41.539890,-83.691387,176.13
41.539886,-83.691385,176.13
41.539881,-83.691384,176.14
41.539877,-83.691381,176.16
41.539872,-83.691378,176.10
41.539868,-83.691373,176.11
41.539864,-83.691369,176.10
41.539861,-83.691367,176.15
41.539856,-83.691360,176.17
41.539852,-83.691357,176.21
41.539848,-83.691354,176.26
41.539844,-83.691350,176.12
41.539840,-83.691347,176.10
41.539836,-83.691342,176.08
41.539833,-83.691340,176.12
41.539829,-83.691335,176.16
41.539825,-83.691333,176.16
41.539821,-83.691330,176.19
41.539818,-83.691328,176.15
41.539815,-83.691325,176.15
41.539812,-83.691324,176.15
41.539808,-83.691321,176.20
41.539805,-83.691318,176.20
41.539802,-83.691316,176.21
41.539799,-83.691313,176.23
41.539797,-83.691310,176.20
41.539794,-83.691307,176.20
41.539790,-83.691304,176.24
41.539785,-83.691299,176.23
41.539782,-83.691296,176.27
41.539778,-83.691292,176.29
41.539774,-83.691289,176.23
41.539770,-83.691284,176.28
41.539767,-83.691281,176.23
41.539762,-83.691276,176.28
41.539759,-83.691274,176.28
41.539755,-83.691272,176.17
41.539751,-83.691269,176.18
41.539747,-83.691268,176.15
41.539743,-83.691266,176.41
41.539739,-83.691265,176.40
41.539736,-83.691264,176.46
41.539733,-83.691263,176.49
41.539731,-83.691262,176.48
41.539727,-83.691261,176.54
41.539723,-83.691260,176.49
41.539721,-83.691260,176.52
41.539718,-83.691259,176.55
41.539716,-83.691259,176.60
41.539713,-83.691260,176.57
41.539710,-83.691260,176.59
41.539709,-83.691261,176.55
41.539706,-83.691262,176.52
41.539703,-83.691265,176.58
41.539700,-83.691266,176.69
41.539697,-83.691268,176.64
41.539693,-83.691269,176.62
41.539690,-83.691270,176.66
41.539684,-83.691270,176.68
41.539681,-83.691270,176.67
41.539676,-83.691269,176.64
41.539673,-83.691267,176.60
41.539669,-83.691265,176.61
41.539665,-83.691262,176.62
41.539661,-83.691258,176.53
41.539658,-83.691255,176.52
41.539654,-83.691249,176.51
41.539651,-83.691245,176.48
41.539648,-83.691240,176.48
41.539645,-83.691235,176.54
41.539642,-83.691229,176.50
41.539639,-83.691222,176.53
41.539637,-83.691215,176.50
41.539636,-83.691209,176.48
41.539635,-83.691203,176.48
41.539633,-83.691196,176.45
41.539632,-83.691189,176.46
41.539631,-83.691183,176.44
41.539629,-83.691178,176.45
41.539627,-83.691175,176.53
41.539624,-83.691173,176.45
41.539622,-83.691171,176.48
41.539620,-83.691170,176.52
41.539618,-83.691169,176.47
41.539615,-83.691169,176.49
41.539613,-83.691169,176.50
41.539611,-83.691170,176.54
41.539609,-83.691171,176.54
41.539607,-83.691173,176.53
41.539604,-83.691175,176.58
41.539602,-83.691178,176.58
41.674912,-83.488774,168.88
41.674917,-83.488773,168.90
41.674923,-83.488773,168.87
41.674929,-83.488772,168.88
41.674935,-83.488770,168.92
41.674940,-83.488768,168.87
41.674945,-83.488767,168.86
41.674951,-83.488764,168.81
41.674958,-83.488761,168.76
41.674964,-83.488757,168.81
41.674968,-83.488754,168.83
41.674974,-83.488749,168.81
41.674978,-83.488746,168.80
41.674982,-83.488741,168.74
41.674987,-83.488735,168.66
41.674991,-83.488731,168.64
41.674994,-83.488725,168.63
41.674997,-83.488720,168.69
41.674999,-83.488715,168.74
41.675001,-83.488709,168.70
41.675004,-83.488704,168.78
41.675006,-83.488697,168.78
41.675009,-83.488687,168.77
41.675011,-83.488679,168.82
41.675012,-83.488673,168.82
41.675010,-83.488663,168.84
41.675010,-83.488653,168.86
41.675009,-83.488642,168.81
41.675008,-83.488631,168.87
41.675009,-83.488619,169.12
41.675010,-83.488607,169.24
41.675012,-83.488596,169.31
41.675015,-83.488584,169.36
41.675019,-83.488574,169.28
41.675025,-83.488562,169.33
41.675030,-83.488553,169.42
41.675036,-83.488544,169.44
41.675043,-83.488537,169.50
41.675051,-83.488530,169.48
41.675058,-83.488524,169.41
41.675064,-83.488519,169.41
41.675072,-83.488513,169.33
41.675079,-83.488509,169.49
41.675088,-83.488502,169.51
41.675096,-83.488497,169.43
41.675103,-83.488491,169.48
41.675114,-83.488484,169.50
41.675124,-83.488477,169.55
41.675134,-83.488471,169.45
41.675146,-83.488463,169.46
41.675157,-83.488456,169.47
41.675170,-83.488447,169.47
41.675181,-83.488440,169.50
41.675194,-83.488430,169.42
41.675207,-83.488422,169.44
41.675219,-83.488414,169.50
41.675230,-83.488406,169.51
41.675242,-83.488397,169.54
41.675251,-83.488389,169.53
41.675261,-83.488380,169.51
41.675269,-83.488373,169.47
41.675278,-83.488363,169.53
41.675287,-83.488352,169.59
41.675295,-83.488341,169.64
41.675303,-83.488332,169.96
41.675310,-83.488322,169.69
41.675317,-83.488313,169.82
41.675326,-83.488302,169.85
41.675333,-83.488292,169.81
41.675341,-83.488282,169.87
41.675350,-83.488272,169.91
41.675360,-83.488260,169.86
41.675368,-83.488251,169.91
41.675377,-83.488241,170.03
41.675386,-83.488231,170.01
41.675398,-83.488218,170.07
41.675409,-83.488206,170.09
41.675419,-83.488196,170.07
41.675429,-83.488185,170.10
41.675439,-83.488174,170.09
41.675448,-83.488162,170.14
41.675457,-83.488152,170.11
41.675467,-83.488140,170.09
41.675479,-83.488127,170.15
41.675489,-83.488116,170.16
41.675498,-83.488106,170.20
41.675508,-83.488095,170.23
41.675520,-83.488081,170.23
41.675530,-83.488070,170.28
41.675541,-83.488059,170.31
41.675551,-83.488047,170.39
41.675561,-83.488037,170.43
41.675570,-83.488026,170.34
41.675579,-83.488017,170.33
41.675591,-83.488004,170.32
41.675601,-83.487993,170.40
41.675612,-83.487983,170.28
41.675622,-83.487972,170.28
41.675633,-83.487961,170.26
41.675644,-83.487950,170.21
41.675656,-83.487939,170.21
41.675666,-83.487929,170.25
41.675677,-83.487919,170.24
41.675687,-83.487908,170.26
41.675698,-83.487897,170.28
41.675708,-83.487887,170.31
41.675717,-83.487877,170.28
41.675728,-83.487866,170.29
41.675738,-83.487855,170.25
41.675750,-83.487843,170.36
41.675761,-83.487832,170.38
41.675770,-83.487823,170.43
41.675780,-83.487812,170.42
41.675790,-83.487802,170.43
41.675802,-83.487789,170.44
41.675810,-83.487780,170.41
41.675819,-83.487770,170.46
41.675831,-83.487757,170.45
41.675842,-83.487747,170.42
41.675857,-83.487730,170.43
41.675867,-83.487719,170.38
41.675877,-83.487707,170.39
41.675886,-83.487697,170.35
41.675898,-83.487683,170.40
41.675907,-83.487672,170.22
41.675921,-83.487655,170.41
41.675931,-83.487643,170.14
41.675941,-83.487630,170.18
41.675952,-83.487618,170.11
41.675964,-83.487603,170.18
41.675975,-83.487591,170.17
41.675986,-83.487578,170.21
41.675997,-83.487565,170.31
41.676007,-83.487555,170.33
41.676019,-83.487543,170.33
41.676032,-83.487530,170.53
41.676043,-83.487519,170.41
41.676054,-83.487509,170.55
41.676065,-83.487498,170.64
41.676080,-83.487485,170.26
41.676092,-83.487474,170.24
41.676102,-83.487464,170.26
41.676114,-83.487453,170.29
41.676125,-83.487445,170.46
41.676137,-83.487434,170.48
41.676150,-83.487422,170.41
41.676162,-83.487411,170.50
41.676174,-83.487401,170.51
41.676186,-83.487389,170.55
41.676198,-83.487378,170.63
41.676209,-83.487368,170.65
41.676221,-83.487357,170.60
41.676233,-83.487345,170.49
41.676242,-83.487337,170.42
41.676254,-83.487326,170.43
41.676264,-83.487315,170.12
41.676274,-83.487305,169.98
41.676283,-83.487295,169.99
41.676214,-83.486965,173.16
41.676210,-83.486963,173.71
41.676206,-83.486960,173.11
41.676203,-83.486959,173.12
41.676199,-83.486956,173.20
41.676196,-83.486954,173.20
41.676193,-83.486953,173.21
41.676190,-83.486951,173.18
41.676187,-83.486950,173.17
41.676185,-83.486949,173.22
41.676182,-83.486948,173.34
41.676180,-83.486947,173.35
41.676177,-83.486946,173.32
41.676175,-83.486946,173.28
41.676172,-83.486947,173.23
41.676170,-83.486947,173.24
41.676168,-83.486948,173.24
41.676166,-83.486949,173.25
41.676165,-83.486951,173.24
41.676163,-83.486953,173.29
41.676162,-83.486956,173.29
41.676161,-83.486959,173.25
41.676161,-83.486962,173.22
41.676162,-83.486966,173.20
41.676164,-83.486970,173.19
41.676166,-83.486975,173.16
41.676169,-83.486979,173.12
41.676174,-83.486985,173.14
41.676179,-83.486991,173.10
41.676184,-83.486997,173.09
41.676189,-83.487003,173.08
41.676193,-83.487010,173.10
41.676198,-83.487016,173.08
41.676203,-83.487022,173.08
41.676210,-83.487031,173.07
41.676217,-83.487041,173.07
41.676225,-83.487050,172.95
41.676232,-83.487059,172.93
41.676240,-83.487069,172.76
41.676247,-83.487079,172.78
41.676256,-83.487091,172.60
41.676266,-83.487103,172.33
41.676273,-83.487112,172.35
41.676280,-83.487122,172.25
41.676288,-83.487132,172.08
41.676295,-83.487143,171.88
41.676303,-83.487154,171.75
41.676311,-83.487164,171.65
41.676318,-83.487173,171.51
41.676326,-83.487183,171.36
41.676334,-83.487193,171.24
41.676342,-83.487201,171.13
41.676351,-83.487211,170.35
41.676359,-83.487219,170.15
41.676370,-83.487230,170.18
41.676379,-83.487239,170.16
41.676388,-83.487248,170.13
41.676397,-83.487257,170.10
41.676406,-83.487265,169.94
41.676416,-83.487274,169.77
41.676426,-83.487282,169.71
41.676436,-83.487291,169.58
41.676445,-83.487299,169.24
41.676457,-83.487310,169.15
41.676467,-83.487320,169.01
41.676477,-83.487329,168.95
41.676487,-83.487339,168.69
41.676496,-83.487348,168.52
41.676504,-83.487356,168.31
41.676512,-83.487364,167.93
41.676520,-83.487372,166.49
41.676530,-83.487382,166.10
41.676537,-83.487388,166.13
41.676546,-83.487397,166.00
41.676554,-83.487405,165.89
41.676562,-83.487412,165.68
41.676570,-83.487421,165.62
41.676584,-83.487434,165.52
41.676593,-83.487443,165.56
41.676602,-83.487452,165.41
41.676611,-83.487461,165.22
41.676621,-83.487469,165.06
41.676630,-83.487478,164.87
41.676639,-83.487487,164.85
41.676648,-83.487496,164.76
41.676657,-83.487505,164.71
41.676668,-83.487515,164.80
41.676678,-83.487526,164.71
41.676687,-83.487535,164.59
41.676696,-83.487546,164.67
41.676704,-83.487555,164.52
41.676714,-83.487565,164.65
41.676723,-83.487576,164.65
41.676731,-83.487585,164.71
41.676739,-83.487594,164.70
41.676747,-83.487604,164.78
41.676757,-83.487618,164.77
41.676765,-83.487627,164.74
41.676774,-83.487639,164.67
41.676784,-83.487650,164.63
41.676791,-83.487661,164.56
41.676799,-83.487672,164.68
41.676805,-83.487681,164.79
41.676813,-83.487693,164.82
41.676823,-83.487706,164.94
41.676830,-83.487717,165.03
41.676838,-83.487727,165.05
41.676847,-83.487738,165.01
41.676855,-83.487748,165.00
41.676864,-83.487759,164.92
41.676872,-83.487769,164.90
41.676882,-83.487781,164.91
41.676892,-83.487792,164.92
41.676902,-83.487802,164.92
41.676910,-83.487813,164.97
41.676920,-83.487823,164.79
41.676928,-83.487833,164.80
41.676937,-83.487844,164.68
41.676949,-83.487857,164.68
41.676960,-83.487869,164.59
41.676971,-83.487881,164.62
41.676980,-83.487892,164.44
41.676990,-83.487905,164.44
41.677000,-83.487916,164.39
41.677009,-83.487929,164.23
41.677018,-83.487940,164.29
41.677028,-83.487953,164.43
41.677039,-83.487965,164.49
41.677047,-83.487977,164.21
41.677058,-83.487990,164.07
41.677068,-83.488002,164.06
41.677077,-83.488015,164.05
41.677087,-83.488028,164.09
41.677097,-83.488039,164.14
41.677106,-83.488052,164.18
41.677117,-83.488064,164.12
41.677127,-83.488076,164.19
41.677136,-83.488087,164.18
41.677145,-83.488099,164.13
41.677156,-83.488111,164.22
41.677165,-83.488121,164.22
41.677176,-83.488133,164.36
41.677187,-83.488145,164.36
41.677197,-83.488157,164.36
41.677206,-83.488168,164.35
41.677216,-83.488180,164.32
41.677224,-83.488192,164.38
41.677235,-83.488205,164.43
41.677244,-83.488216,164.31
41.677253,-83.488228,164.49
41.677262,-83.488240,164.54
41.677272,-83.488252,164.35
41.677282,-83.488266,164.42
41.677290,-83.488278,164.51
41.677299,-83.488291,164.51
41.677307,-83.488302,164.52
41.677315,-83.488315,164.57
41.677324,-83.488327,164.50
41.677330,-83.488337,164.58
41.677341,-83.488353,164.56
41.677349,-83.488364,164.54
41.677358,-83.488375,164.78
41.677366,-83.488387,164.76
41.677375,-83.488402,164.71
41.677384,-83.488415,164.73
41.677392,-83.488427,164.79
41.677400,-83.488440,164.86
41.677408,-83.488453,164.84
41.677415,-83.488463,164.98
41.677422,-83.488473,165.02
41.677431,-83.488489,165.38
41.677439,-83.488501,165.97
41.677447,-83.488512,166.10
41.677454,-83.488523,166.21
41.677461,-83.488534,166.45
41.677470,-83.488547,166.73
41.677477,-83.488558,166.92
41.677484,-83.488569,167.23
41.677491,-83.488579,167.37
41.677498,-83.488590,167.36
41.677505,-83.488600,167.44
41.677512,-83.488611,167.55
41.677519,-83.488622,167.69
41.677526,-83.488632,167.86
41.677532,-83.488641,167.99
41.677540,-83.488653,168.21
41.677547,-83.488665,169.08
41.677557,-83.488679,169.47
